업소명,업태,주소,원본_위도,원본_경도,VWorld_위도,VWorld_경도,오차_m
시네마,여관업,전북특별자치도 익산시 익산대로2길 34 (인화동1가),35.9311466,126.9475376,35.9311733,126.9475280,3
봄나루호텔,여관업,전북특별자치도 익산시 춘포면 춘포로 327,35.9020264,127.0027383,35.9020038,127.0027581,3
K(케이)모텔,여관업,전북특별자치도 부안군 부안읍 낭주길 31,35.7275251,126.7394375,35.7275438,126.7394625,3
펜션 1052,숙박업(생활),"전북특별자치도 무주군 설천면 구천동로 1052, 2-3층",35.9071542,127.7611671,35.9071794,127.7611532,3
다이아몬드장,여관업,전북특별자치도 전주시 완산구 한두평4길 7 (중화산동2가),35.8157903,127.1239061,35.8157637,127.1238978,3
스위스모텔,여관업,전북특별자치도 군산시 부곡4길 22-3 (나운동),35.9624828,126.6900420,35.9625100,126.6900468,3
경도장 모텔,여관업,전북특별자치도 익산시 금마면 미륵사지로1길 34-9,35.9891724,127.0533888,35.9891996,127.0533842,3
호텔레이나,여관업,전북특별자치도 전주시 덕진구 산정3길 6 (산정동),35.8373340,127.1707915,35.8373613,127.1707918,3
임페리얼파크,여관업,전북특별자치도 군산시 부곡4길 18-4 (나운동),35.9623231,126.6908744,35.9623017,126.6908953,3
반야모텔,여관업,전북특별자치도 남원시 인월면 인월남길 8,35.4608097,127.6036278,35.4608018,127.6035961,3
무주멘토스키펜션,숙박업(생활),"전북특별자치도 무주군 설천면 만선로 38, 2-3층",35.9097728,127.7557598,35.9097492,127.7557437,3
뉴프린스관광호텔,여관업,전북특별자치도 고창군 고창읍 성산8길 4,35.4372002,126.6959702,35.4371993,126.6959372,3
나비호텔,여관업,전북특별자치도 전주시 덕진구 산정3길 28 (산정동),35.8389441,127.1694233,35.8389310,127.1693943,3
아리아모텔,숙박업 기타,"전북특별자치도 부안군 진서면 곰소윗길 77-7, 아리아모텔",35.5918281,126.6123574,35.5918014,126.6123533,3
광성여관,여관업,전북특별자치도 장수군 장수읍 장천로 165,35.6470224,127.5180307,35.6470489,127.5180343,3
온결호텔,여관업,전북특별자치도 전주시 덕진구 아중4길 19-4 (우아동2가),35.8298970,127.1732659,35.8299218,127.1732541,3
모래시계여관,여관업,전북특별자치도 군산시 임피면 주산2길 6-6,35.9582023,126.8703864,35.9582026,126.8703537,3
오션빌리지 104,숙박업(생활),"전북특별자치도 부안군 변산면 변산해변로 241, A동",35.6417382,126.4714410,35.6417645,126.4714370,3
스카이모텔,여관업,전북특별자치도 군산시 서래내길 48-2 (경암동),35.9786669,126.7255673,35.9786419,126.7255778,3
연화모텔,여관업,전북특별자치도 전주시 덕진구 덕진연못3길 8-2 (덕진동2가),35.8465694,127.1208132,35.8465956,127.1208092,3
유엔아이리조트,숙박업(생활),전북특별자치도 무주군 설천면 비례길 45,36.0187473,127.7545214,36.0187678,127.7545419,3
로베펜션,숙박업(생활),전북특별자치도 무주군 설천면 구천동1로 129,35.8973676,127.7752078,35.8973417,127.7752021,3
슈가101,여관업,전북특별자치도 군산시 조촌안5길 37 (경장동),35.9722645,126.7341101,35.9722399,126.7341210,3
루이호텔,여관업,전북특별자치도 전주시 완산구 한두평2길 10 (중화산동2가),35.8134294,127.1240702,35.8134512,127.1240527,3
와이모텔,여관업,전북특별자치도 전주시 완산구 한두평4길 12 (중화산동2가),35.8155589,127.1241723,35.8155335,127.1241792,3
부안 스카이 펜션,숙박업(생활),전북특별자치도 부안군 변산면 궁항로 72-2,35.6045219,126.4763196,35.6045475,126.4763243,3
시골길펜션 2동,숙박업(생활),전북특별자치도 무주군 무풍면 구천동로 575-32,35.9024113,127.8076235,35.9024057,127.8075923,3
황금무인텔 B동,숙박업 기타,전북특별자치도 부안군 부안읍 순환남로 585,35.7121180,126.7561673,35.7121246,126.7561365,3
H(에이치)모텔,여관업,전북특별자치도 군산시 죽성로 33-5 (장미동),35.9871541,126.7171833,35.9871287,126.7171882,3
리베라모텔,여관업,전북특별자치도 남원시 충정로 230-8 (도통동),35.4226701,127.3944714,35.4226604,127.3944421,3
칠연계곡펜션,숙박업(생활),"전북특별자치도 무주군 안성면 칠연로 467-3, 1-2층",35.8403000,127.6850141,35.8403097,127.6850434,3
릴렉스모텔,여관업,"전북특별자치도 전주시 덕진구 아중4길 6-9, 1-4층 (우아동2가)",35.8313944,127.1740130,35.8314197,127.1740174,3
호텔 윈,여관업,전북특별자치도 군산시 조촌안5길 40 (경장동),35.9720915,126.7337276,35.9720768,126.7337020,3
블랙하우스 모텔,여관업,전북특별자치도 순창군 순창읍 순창로 189-1,35.3721681,127.1418665,35.3721805,127.1418934,3
현대장모텔,숙박업 기타,전북특별자치도 완주군 고산면 읍내2길 5,35.9744176,127.2067381,35.9744248,127.2067082,3
궁 모텔,숙박업 기타,전북특별자치도 완주군 봉동읍 둔산2로 33-8,35.9586043,127.1222720,35.9585793,127.1222750,3
하운드호텔전주중화산,여관업,전북특별자치도 전주시 완산구 한두평1길 14 (중화산동2가),35.8122982,127.1244861,35.8123116,127.1245123,3
시골길펜션,숙박업(생활),전북특별자치도 무주군 무풍면 구천동로 575-34,35.9021694,127.8074747,35.9021584,127.8074470,3
호텔박스,일반호텔,전북특별자치도 군산시 소룡2길 43 (소룡동),35.9723286,126.6765468,35.9723234,126.6765167,3
햇살펜션,여관업,전북특별자치도 정읍시 추령로 2189 (내장동),35.4965622,126.9275634,35.4965387,126.9275738,3
S2무인호텔,숙박업 기타,"전북특별자치도 정읍시 첨단과학로 342-5, S2무인텔 (신정동)",35.5081719,126.8489454,35.5081529,126.8489256,3
나인트리 드라이브 인 호텔,일반호텔,전북특별자치도 군산시 죽성로 54-3 (신영동),35.9870130,126.7197295,35.9870134,126.7196987,3
풀하우스,여관업,전북특별자치도 무주군 설천면 내배방길 18,35.9121226,127.7570097,35.9121441,127.7570249,3
Q(큐)무인텔,여관업,전북특별자치도 김제시 금구면 봉두로 47,35.7742932,127.0070400,35.7742747,127.0070605,3
호텔 알,일반호텔,전북특별자치도 군산시 부곡4길 18-2 (나운동),35.9621351,126.6907458,35.9621288,126.6907754,3
한성여관,여관업,전북특별자치도 익산시 익산대로 150-8 (중앙동1가),35.9394301,126.9477409,35.9394479,126.9477622,3
오렌지펜션,숙박업 기타,전북특별자치도 무주군 설천면 내배방길 9-3,35.9108810,127.7567238,35.9108965,127.7567003,3
해금장,여관업,전북특별자치도 남원시 옥정1길 126 (향교동),35.4157681,127.3890300,35.4157924,127.3890334,3
키치홀리데이,숙박업 기타,전북특별자치도 전주시 완산구 풍남문4길 25-7 (중앙동4가),35.8143992,127.1451501,35.8144108,127.1451765,3
문화여인숙,여인숙업,전북특별자치도 군산시 미원안길 36 (중앙로3가),35.9806653,126.7185917,35.9806431,126.7185797,3
브라운도트 호텔,일반호텔,전북특별자치도 군산시 장미2길 6 (장미동),35.9877694,126.7176571,35.9877920,126.7176681,3
나래펜션,숙박업 기타,전북특별자치도 무주군 설천면 만선1로 56 ((2~3층)),35.9045578,127.7552267,35.9045472,127.7552537,3
초콜릿데이 호텔,여관업,전북특별자치도 남원시 충정로 220-9 (도통동),35.4224466,127.3942778,35.4224575,127.3943043,3
버터스테이,여관업,전북특별자치도 전주시 완산구 팔달로 94-6 (전동),35.8114673,127.1501310,35.8114436,127.1501252,3
백제여관,여관업,전북특별자치도 전주시 덕진구 용산3길 34-1 (금암동),35.8349453,127.1339059,35.8349213,127.1339089,3
큐모텔,여관업,전북특별자치도 정읍시 명덕로 59-2 (연지동),35.5762677,126.8457420,35.5762912,126.8457482,3
전주호텔,여관업,전북특별자치도 전주시 덕진구 산정2길 31 (산정동),35.8387679,127.1679500,35.8387862,127.1679692,3
하운드호텔 익산점,숙박업 기타,전북특별자치도 익산시 인북로1길 19 (인화동1가),35.9303518,126.9473044,35.9303280,126.9473007,3
모텔 하루,여관업,전북특별자치도 군산시 가도안2길 82 (오식도동),35.9469312,126.5656667,35.9469464,126.5656895,3
산수장여관,여관업,전북특별자치도 임실군 관촌면 사선로 45,35.6743566,127.2698099,35.6743743,127.2698290,3
하늘땅펜션,숙박업(생활),전북특별자치도 무주군 설천면 구천동로 966-10,35.9071112,127.7705724,35.9071215,127.7705985,3
에이치씨프라임호텔(HC PRIME HOTEL),일반호텔,전북특별자치도 전주시 완산구 전주천동로 240 (다가동3가),35.8176123,127.1394349,35.8176300,127.1394158,3
"덕유산스키샵, 콘도",여관업,전북특별자치도 무주군 설천면 만선로 10,35.9111198,127.7585214,35.9111280,127.7584942,3
화이트모텔,여관업,전북특별자치도 부안군 부안읍 동중3길 15,35.7284848,126.7354281,35.7284614,126.7354272,3
힐하우스,여관업,전북특별자치도 군산시 풍문1길 5-7 (삼학동),35.9769334,126.7160850,35.9769416,126.7160579,3
THE WAY,여관업,전북특별자치도 익산시 인북로6길 46 (인화동2가),35.9297642,126.9545112,35.9297876,126.9545097,3
하얏트모텔,여관업,전북특별자치도 전주시 덕진구 도당산로 65 (우아동3가),35.8473387,127.1573494,35.8473602,127.1573381,3
청수장여관,여관업,전북특별자치도 정읍시 태평2길 23-4 (시기동),35.5639551,126.8537076,35.5639714,126.8536872,3
동남장여관,여관업,"전북특별자치도 남원시 충정로 123-17, 동남장여관 (향교동)",35.4166528,127.3872341,35.4166445,127.3872075,3
평안여관,여관업,전북특별자치도 군산시 창성2길 18-9 (개복동),35.9842371,126.7124071,35.9842140,126.7124046,3
장춘여인숙,여인숙업,전북특별자치도 익산시 익산대로 190-7 (창인동1가),35.9430789,126.9487367,35.9430859,126.9487636,3
신라장여관,여관업,전북특별자치도 부안군 부안읍 동중3길 14,35.7286514,126.7351127,35.7286737,126.7351063,3
새암장여관,여관업,전북특별자치도 정읍시 태평3길 13-16 (시기동),35.5646127,126.8559614,35.5645942,126.8559448,3
수도여관,여관업,전북특별자치도 군산시 중정길 7-4 (개복동),35.9845060,126.7138079,35.9844920,126.7138302,3
메인호텔,여관업,전북특별자치도 전주시 덕진구 우아1길 5 (우아동3가),35.8484938,127.1564109,35.8484729,127.1564221,3
에이치에비뉴호텔덕진점,여관업,"전북특별자치도 전주시 덕진구 덕진연못3길 9-3 (덕진동2가,외2필지(197-18,189-29))",35.8470710,127.1201966,35.8470760,127.1201693,3
비앤비,여관업,전북특별자치도 군산시 미원1길 7 (미원동),35.9802965,126.7161670,35.9803191,126.7161642,3
더원브릿지,여관업,전북특별자치도 익산시 익산대로2길 41 (인화동1가),35.9312246,126.9483285,35.9312467,126.9483345,3
아미르모텔,여관업,전북특별자치도 전주시 덕진구 아중2길 14-4 (우아동2가),35.8298061,127.1741724,35.8298129,127.1741991,3
가볼가,여관업,전북특별자치도 익산시 인북로6길 48 (인화동2가),35.9297060,126.9547390,35.9297197,126.9547174,2
달밤여인숙,여인숙업,"전북특별자치도 정읍시 연지1길 42-4, 은중여인숙 (연지동)",35.5721313,126.8442865,35.5721535,126.8442850,2
코아모텔,여관업,전북특별자치도 전주시 완산구 팔달로 286-7 (서노송동),35.8278684,127.1432717,35.8278508,127.1432883,2
IC펜션,숙박업(생활),전북특별자치도 무주군 설천면 만선1로 96,35.9079716,127.7563865,35.9079612,127.7564106,2
힐링카운티 14동,숙박업(생활),전북특별자치도 고창군 고창읍 석정2로 207-13,35.4320587,126.7447642,35.4320565,126.7447374,2
곰소모텔,여관업,전북특별자치도 부안군 진서면 곰소항길 71-2,35.5870808,126.6080267,35.5870597,126.6080192,2
오페라모텔,여관업,전북특별자치도 남원시 요천로 1563 (죽항동),35.4090891,127.3899251,35.4090679,127.3899184,2
힐링카운티 10동,숙박업(생활),전북특별자치도 고창군 고창읍 석정2로 207-44,35.4316261,126.7449702,35.4316192,126.7449956,2
힐링카운티 15동,숙박업(생활),전북특별자치도 고창군 고창읍 석정2로 207-15,35.4321503,126.7449692,35.4321373,126.7449477,2
화담여관,여관업,"전북특별자치도 군산시 평화길 99-3, 1,2층 (죽성동)",35.9859433,126.7166197,35.9859510,126.7165945,2
이만오천냥모텔,여관업,전북특별자치도 익산시 목천로7길 29 (인화동2가),35.9293135,126.9535553,35.9293047,126.9535800,2
동백장여관,여관업,전북특별자치도 남원시 옥정1길 130 (향교동),35.4159013,127.3889148,35.4159223,127.3889219,2
카무인텔,여관업,전북특별자치도 군산시 평화길 123-6 (장미동),35.9874146,126.7161872,35.9873938,126.7161953,2
보보스모텔,여관업,전북특별자치도 부안군 진서면 곰소윗길 77-15,35.5924972,126.6124422,35.5924755,126.6124441,2
현대파크여관,여관업,전북특별자치도 익산시 인북로5길 9-3 (창인동1가),35.9417733,126.9532807,35.9417936,126.9532903,2
호텔폭스,여관업,전북특별자치도 전주시 완산구 홍산북로 58 (효자동3가),35.8172942,127.1081652,35.8173155,127.1081597,2
미르텔,여관업,전북특별자치도 전주시 덕진구 건산2길 5 (진북동),35.8314243,127.1408287,35.8314410,127.1408458,2
센스모텔,여관업,전북특별자치도 전주시 덕진구 덕진연못3길 8-6 (덕진동1가),35.8462875,127.1212324,35.8462889,127.1212591,2
디바,여관업,전북특별자치도 익산시 인북로4길 52 (인화동2가),35.9290413,126.9548576,35.9290618,126.9548660,2
샤니모텔,여관업,전북특별자치도 부안군 부안읍 동중3길 18,35.7283590,126.7351070,35.7283720,126.7351282,2
베리,여관업,전북특별자치도 익산시 배산로6길 8-1 (송학동),35.9427383,126.9387338,35.9427236,126.9387143,2
탑모텔,여관업,전북특별자치도 고창군 고창읍 보릿골로 125,35.4365790,126.6952339,35.4366004,126.6952307,2
무궁화모텔,여관업,전북특별자치도 남원시 주천면 원천로 345-39,35.4025974,127.4275009,35.4025812,127.4274835,2
수정여관,여관업,전북특별자치도 군산시 장재길 4 (장재동),35.9794114,126.7198530,35.9793906,126.7198598,2
호텔 스테이,여관업,전북특별자치도 군산시 부곡4길 12-5 (나운동),35.9622267,126.6910780,35.9622311,126.6910521,2
블랙하우스,숙박업 기타,전북특별자치도 부안군 부안읍 동중2길 16,35.7289464,126.7362873,35.7289626,126.7363043,2
모나코,여관업,전북특별자치도 부안군 변산면 변산로 1906,35.6888300,126.5386472,35.6888419,126.5386255,2
삼성장여관,여관업,전북특별자치도 전주시 덕진구 가리내로 29-4 (금암동),35.8338333,127.1325038,35.8338122,127.1324999,2
변산반도펜션,숙박업(생활),전북특별자치도 부안군 변산면 변산해변로 799-45,35.6676814,126.5159398,35.6676952,126.5159597,2
한마음모텔,여관업,전북특별자치도 정읍시 중앙2길 18 (수성동),35.5678976,126.8526149,35.5679118,126.8525956,2
드래곤무인호텔 2,숙박업 기타,"전북특별자치도 완주군 이서면 오공로 21-5, 6층",35.8363085,127.0577148,35.8362903,127.0577013,2
드래곤무인호텔 1,숙박업 기타,"전북특별자치도 완주군 이서면 오공로 21-5, 5층",35.8363085,127.0577148,35.8362903,127.0577013,2
